DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobLevel,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,WorkLifeBalance,YearsAtCompany,AnnualSalary,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
1462,6,3,4,1,3,1,11,1,1,3,7,79040,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
995,2,1,1,1,2,1,19,4,1,4,6,180960,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
264,9,3,3,1,5,0,16,3,1,3,1,122720,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
977,10,3,4,1,1,1,16,4,1,3,2,93600,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1302,6,4,1,1,2,0,13,4,1,3,3,166400,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1059,9,2,4,1,5,1,22,4,0,3,1,193440,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
750,28,3,2,1,2,1,17,4,2,2,10,95680,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
653,10,4,4,1,2,1,14,2,1,2,8,191360,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
118,14,2,4,0,2,1,15,3,1,3,5,174720,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
990,27,3,4,1,1,1,12,3,1,3,6,180960,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1349,7,2,3,1,1,1,18,4,1,2,1,131040,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
563,1,4,4,1,4,1,15,2,0,1,26,116480,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
329,24,3,3,1,1,0,17,3,3,3,1,106080,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
457,26,2,2,0,1,0,14,2,0,2,4,176800,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1234,20,5,2,1,4,0,15,3,1,3,30,85280,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
634,5,4,2,0,1,1,17,4,2,3,3,72800,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1313,7,3,2,0,5,0,14,4,1,2,22,64480,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
241,7,3,2,1,1,1,12,2,1,2,6,99840,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1015,5,5,3,0,2,0,14,1,0,3,10,104000,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
336,26,3,1,1,2,1,15,1,1,3,10,108160,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
715,2,4,4,1,2,1,13,4,0,3,5,112320,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
559,12,4,3,0,2,0,12,2,2,3,3,158080,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
426,10,4,3,1,2,1,13,1,1,3,9,87360,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
722,25,4,3,0,1,1,14,4,1,2,9,174720,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1387,10,5,2,1,2,1,13,4,3,3,7,158080,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1302,19,3,4,1,1,1,11,1,2,3,7,139360,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
819,18,5,2,1,2,1,11,4,0,3,16,99840,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
580,27,3,2,0,2,1,21,2,1,2,5,81120,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
546,5,1,3,1,1,1,18,3,0,3,2,201760,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
544,3,2,2,0,1,0,12,3,0,4,0,145600,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1176,26,4,4,0,5,1,11,3,1,3,5,203840,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
170,3,2,3,1,2,1,15,4,1,3,10,158080,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
884,15,3,1,0,3,1,13,4,2,3,18,166400,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
208,8,4,3,0,2,1,12,4,1,3,14,108160,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
671,19,3,3,1,2,1,17,1,3,2,4,176800,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
711,4,3,1,0,2,1,13,4,0,1,9,168480,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1329,2,2,4,0,2,1,19,1,2,3,10,122720,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
397,2,2,4,0,3,0,19,4,1,4,5,112320,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
737,10,3,4,1,3,1,17,3,0,3,13,114400,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1470,10,3,2,0,1,1,11,1,1,1,8,147680,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
448,16,3,3,0,3,0,15,4,0,2,4,174720,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
602,1,5,1,1,2,0,11,3,0,3,10,76960,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
365,4,5,3,1,4,1,25,2,1,3,2,185120,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
763,15,2,1,1,2,0,14,4,2,2,2,122720,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
567,2,1,1,0,1,0,13,3,0,3,6,66560,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
486,8,3,2,0,1,1,17,1,0,3,3,178880,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
591,2,3,4,1,1,1,13,3,0,2,4,180960,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1329,7,3,1,1,1,0,14,2,0,1,4,151840,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
469,10,3,3,1,2,1,11,3,0,3,5,87360,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
711,5,4,2,0,3,1,12,3,2,3,3,87360,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
772,2,1,4,1,2,1,17,3,2,3,7,160160,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
492,12,3,4,1,2,1,21,3,0,3,5,137280,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
301,22,4,1,0,4,1,16,2,2,3,4,149760,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
813,17,5,4,0,3,1,15,3,3,3,14,104000,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1141,2,3,3,0,1,1,19,1,0,3,2,64480,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1130,3,3,4,0,2,1,12,3,1,3,11,137280,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
311,7,3,1,1,1,1,11,3,0,3,4,160160,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
465,6,1,3,0,4,0,19,2,1,3,15,85280,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
894,1,4,4,0,2,1,15,3,0,3,3,68640,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1040,3,2,4,1,2,1,20,1,1,3,5,164320,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
584,22,5,2,0,4,1,25,3,1,3,10,189280,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1291,15,2,3,1,4,1,24,1,1,3,14,135200,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
880,12,4,4,1,2,0,24,1,0,4,11,74880,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1189,1,3,4,1,2,1,15,4,2,4,13,187200,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
991,5,3,1,1,2,0,13,2,1,2,10,89440,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
392,2,4,4,1,2,1,14,3,2,3,6,193440,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
977,2,3,4,1,2,1,13,3,2,2,9,93600,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1112,5,4,1,0,2,1,11,1,2,3,10,139360,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
464,16,3,4,0,1,0,16,2,1,2,2,153920,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
148,2,3,4,0,1,1,22,2,0,3,4,87360,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1225,2,4,2,0,4,1,14,3,3,3,3,97760,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
809,1,3,3,1,4,1,14,1,0,3,8,74880,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1206,23,2,4,1,3,0,16,4,0,3,2,166400,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
727,9,1,4,1,1,1,11,1,0,3,2,112320,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
530,16,3,3,0,2,0,25,3,1,3,6,74880,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1351,26,4,1,1,2,1,14,2,2,2,3,166400,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
528,1,3,3,0,1,0,18,1,3,3,2,91520,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1320,8,1,4,1,1,0,11,1,0,3,5,193440,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1495,4,2,4,0,1,1,19,4,1,2,0,180960,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1395,24,4,2,1,3,1,15,3,0,3,4,99840,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
708,7,2,4,0,1,0,11,3,2,3,9,197600,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1259,2,4,4,1,1,1,12,1,0,3,1,197600,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
786,7,3,4,1,1,1,20,3,0,3,7,158080,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1441,22,3,1,1,1,1,12,4,1,3,4,195520,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1157,5,2,2,1,2,1,14,3,1,4,15,118560,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
370,1,4,3,1,3,1,20,3,1,4,1,191360,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
267,21,3,2,1,1,1,18,4,3,3,14,164320,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1278,1,4,3,1,2,1,14,3,2,2,6,64480,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
678,19,3,2,0,1,1,12,2,0,3,10,72800,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
427,7,3,3,1,1,0,21,2,1,3,3,205920,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
921,2,3,3,0,3,0,19,2,1,3,8,199680,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
146,2,4,1,1,1,0,14,3,0,4,5,164320,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1179,2,3,4,1,2,0,17,1,1,3,10,151840,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
581,9,3,3,1,1,1,16,4,1,3,5,128960,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
918,6,3,4,1,3,1,12,2,0,3,10,72800,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1082,9,4,4,0,1,1,17,3,1,3,5,89440,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
530,2,4,3,0,2,1,15,3,0,2,13,106080,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1238,1,1,3,1,3,1,23,4,1,2,23,153920,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
240,22,1,4,1,1,1,11,3,1,3,1,120640,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1093,9,3,3,1,4,1,11,3,0,1,23,170560,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
390,17,4,4,1,1,1,15,3,3,4,3,128960,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1005,28,2,4,0,4,1,11,3,0,3,21,99840,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
585,10,3,1,1,1,1,13,1,1,2,5,116480,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
741,2,4,2,1,1,1,14,4,1,4,5,143520,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
552,4,3,3,1,2,1,19,2,1,3,3,124800,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
369,8,2,2,0,2,0,16,2,1,3,1,191360,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
506,29,1,2,1,1,1,13,2,3,4,6,189280,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
717,13,4,3,1,2,1,14,4,0,3,10,70720,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1370,27,4,4,1,2,1,16,2,1,3,7,101920,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
793,16,1,2,1,1,1,12,2,1,2,10,68640,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
543,2,4,3,1,2,1,11,4,1,1,1,180960,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1277,2,3,3,1,3,0,12,2,1,2,10,153920,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1456,13,5,2,1,2,0,13,2,3,3,2,199680,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
964,1,2,1,1,2,1,15,2,0,3,0,70720,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
160,4,1,3,0,1,1,13,3,0,1,3,106080,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
163,24,1,4,0,2,1,20,4,0,2,5,62400,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
792,1,3,4,1,2,0,15,4,1,3,9,160160,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
371,19,3,4,1,3,1,13,3,1,1,4,166400,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
611,7,4,2,1,5,1,14,2,0,2,21,183040,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
176,4,3,3,0,3,1,21,3,2,4,5,116480,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1312,2,4,4,0,1,1,16,4,0,3,9,162240,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
897,10,3,1,1,1,1,14,4,1,3,2,122720,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
600,8,3,3,0,1,1,11,3,1,2,4,137280,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1003,5,3,1,1,2,1,19,3,1,3,5,106080,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1054,8,3,3,0,1,1,11,3,0,2,6,139360,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
428,9,3,2,0,1,1,13,3,0,3,2,108160,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
461,1,3,4,1,2,0,12,4,0,4,3,145600,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
979,15,2,3,1,3,1,11,1,1,3,7,195520,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
181,2,4,4,1,1,0,14,1,3,3,5,201760,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1283,2,3,4,0,2,1,15,4,0,2,11,128960,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1313,11,4,4,0,2,1,12,3,0,4,5,166400,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
211,16,3,1,0,3,0,20,3,0,2,0,153920,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
594,2,2,3,0,1,1,14,2,1,2,6,156000,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1079,16,4,1,1,3,1,13,1,3,3,1,145600,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
590,4,3,4,0,1,1,13,3,1,3,1,189280,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
305,16,3,3,1,2,1,16,3,1,3,7,120640,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
953,5,4,2,1,1,1,14,2,0,3,7,135200,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
833,18,3,2,1,2,0,16,3,1,3,1,124800,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
807,17,3,3,1,1,0,16,4,1,3,1,79040,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
855,12,3,2,1,1,1,22,2,3,2,5,118560,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
478,2,3,3,1,5,1,12,2,3,3,1,124800,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
775,4,3,4,1,2,1,15,4,2,2,9,187200,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
548,9,4,3,1,1,1,20,2,2,3,5,195520,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1375,10,3,4,1,2,0,14,3,1,3,15,180960,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
661,1,4,1,0,4,0,20,4,3,2,3,124800,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
244,2,3,2,1,1,1,13,2,0,3,9,201760,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
511,3,2,4,0,2,1,12,1,0,3,2,66560,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
337,7,1,2,1,1,1,13,2,0,3,1,64480,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1153,6,2,4,0,1,1,11,2,1,3,5,83200,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1294,8,1,3,0,1,0,17,3,0,3,1,164320,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
196,29,4,1,0,2,1,14,1,2,3,12,189280,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
942,3,3,1,0,3,1,11,4,0,3,2,110240,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
589,9,2,2,1,2,1,14,1,2,3,5,95680,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
734,2,4,3,1,5,0,17,3,1,3,2,95680,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1383,10,3,4,1,3,0,13,4,1,3,12,187200,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
429,1,2,3,1,1,0,12,3,3,2,5,205920,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1239,8,2,3,1,2,1,13,3,0,2,10,185120,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
303,27,3,3,1,2,0,18,4,0,3,10,174720,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
867,8,4,4,1,1,1,19,2,1,3,10,187200,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1181,1,3,3,1,1,1,11,3,1,4,5,170560,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1253,10,1,3,1,3,1,21,3,0,3,4,135200,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
849,26,2,2,1,2,1,15,3,0,3,2,203840,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
616,2,2,3,0,1,1,17,4,1,2,4,205920,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1128,13,3,2,1,2,1,18,3,2,2,0,197600,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1180,2,2,2,1,2,1,14,3,1,3,7,187200,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1336,2,3,1,1,1,1,13,4,3,3,11,208000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
234,9,4,4,1,2,1,17,3,1,2,7,193440,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
370,10,4,4,1,2,1,15,2,0,1,10,120640,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
766,20,3,3,1,2,1,18,4,1,3,2,172640,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
343,9,3,1,1,1,1,13,3,0,2,3,108160,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
447,5,3,2,1,2,1,12,1,0,1,3,176800,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
796,4,1,3,0,3,0,13,4,1,4,22,168480,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1092,10,3,1,0,3,1,14,2,0,3,7,133120,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
920,20,2,4,0,1,0,11,3,0,3,5,143520,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
261,21,2,4,0,2,1,22,4,1,4,9,137280,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1194,1,3,3,0,2,1,17,4,1,3,5,108160,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
810,8,2,2,1,2,1,21,3,2,3,10,191360,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
350,2,3,2,1,4,1,22,4,1,2,16,108160,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
185,23,4,2,1,1,1,16,2,1,4,5,189280,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1001,4,3,3,0,3,0,12,3,1,3,22,191360,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
750,12,3,2,0,2,1,12,2,1,3,7,97760,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
431,7,4,4,0,2,1,15,2,1,2,7,141440,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1125,7,4,1,0,3,1,14,4,2,3,3,141440,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1217,1,3,3,0,1,1,25,3,1,3,3,139360,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
723,2,4,2,0,2,0,20,1,2,2,4,160160,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
572,10,3,3,1,2,1,13,1,0,3,5,95680,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1216,15,4,1,1,4,0,14,2,0,3,2,180960,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1431,14,3,2,0,1,1,16,3,0,1,0,68640,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
359,18,5,4,1,1,1,17,3,0,3,1,185120,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
350,13,3,1,1,1,0,15,4,3,3,2,116480,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
589,2,4,3,0,2,1,22,2,2,4,8,139360,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
430,2,4,4,0,2,0,22,4,1,3,1,151840,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1422,2,4,1,1,2,1,20,3,1,3,7,191360,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1297,5,2,4,0,1,0,14,3,0,2,5,110240,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
574,20,1,4,1,1,1,13,2,0,4,11,83200,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1318,10,4,4,1,2,1,13,3,0,4,0,164320,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
355,10,4,3,1,1,1,22,2,2,2,6,79040,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
207,9,4,2,0,1,1,12,3,0,3,2,133120,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
706,2,2,4,1,3,1,14,3,1,2,9,170560,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
280,1,2,3,1,1,1,15,2,1,3,3,89440,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
726,29,1,4,1,2,1,17,4,2,3,7,193440,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1142,8,3,4,1,1,1,13,4,0,3,0,168480,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
414,2,4,3,1,2,0,12,3,0,2,2,170560,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1319,3,3,1,0,4,1,12,4,1,3,19,93600,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
728,23,1,2,0,2,1,21,4,1,3,9,74880,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
352,6,1,4,1,1,1,11,4,0,3,1,180960,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
823,6,3,1,0,5,1,13,4,0,3,16,168480,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1224,10,3,4,1,5,1,12,4,0,3,22,189280,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
459,24,2,4,1,1,0,24,2,0,2,1,151840,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1254,10,3,3,0,3,1,21,3,3,3,8,133120,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1131,15,3,4,0,1,1,19,4,1,2,7,160160,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
835,19,4,4,1,2,1,14,2,3,3,2,85280,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
836,2,4,2,1,1,1,20,2,1,4,5,203840,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1172,3,3,2,0,1,1,19,4,1,3,1,162240,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
945,9,3,2,1,1,1,13,3,0,2,1,185120,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
391,7,1,4,1,1,0,23,1,0,3,1,156000,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1266,10,4,2,0,2,0,13,1,1,3,10,131040,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
311,20,3,2,1,2,1,11,1,1,3,10,185120,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1480,4,3,3,1,3,0,13,4,3,3,5,133120,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
592,7,3,4,1,1,1,14,2,0,3,3,122720,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
783,7,4,4,1,2,0,22,3,1,3,5,162240,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
219,16,2,4,0,2,0,11,4,0,3,3,91520,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
556,25,2,2,0,2,1,13,4,2,2,9,193440,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
